Date,Start hour,24 hour members using a key
04/07/2012,6,91
04/07/2012,7,253
04/07/2012,8,124
04/07/2012,9,49
04/07/2012,10,35
04/07/2012,11,62
04/07/2012,12,90
04/07/2012,13,59
04/07/2012,14,75
04/07/2012,15,105
04/07/2012,16,263
04/07/2012,17,269
04/07/2012,18,121
04/07/2012,19,82
04/07/2012,20,58
04/07/2012,21,30
04/07/2012,22,31
04/07/2012,23,15
05/07/2012,0,5
05/07/2012,1,5
05/07/2012,3,4
05/07/2012,4,7
05/07/2012,5,35
05/07/2012,6,157
05/07/2012,7,306
05/07/2012,8,158
05/07/2012,9,61
05/07/2012,10,53
05/07/2012,11,75
05/07/2012,12,98
05/07/2012,13,87
05/07/2012,14,72
05/07/2012,15,121
05/07/2012,16,268
05/07/2012,17,242
05/07/2012,18,148
05/07/2012,19,82
05/07/2012,20,87
05/07/2012,21,69
05/07/2012,22,44
05/07/2012,23,32
06/07/2012,0,15
06/07/2012,1,3
06/07/2012,2,1
06/07/2012,3,6
06/07/2012,4,5
06/07/2012,5,20
06/07/2012,6,71
06/07/2012,7,88
06/07/2012,8,48
06/07/2012,9,29
06/07/2012,10,32
06/07/2012,11,32
06/07/2012,12,32
06/07/2012,13,58
06/07/2012,14,79
06/07/2012,15,98
06/07/2012,16,191
06/07/2012,17,149
06/07/2012,18,102
06/07/2012,19,65
06/07/2012,20,45
06/07/2012,21,52
06/07/2012,22,34
06/07/2012,23,23
07/07/2012,0,19
07/07/2012,1,10
07/07/2012,2,8
07/07/2012,3,4
07/07/2012,4,3
07/07/2012,5,3
07/07/2012,6,10
07/07/2012,7,35
07/07/2012,8,38
07/07/2012,9,51
07/07/2012,10,68
07/07/2012,11,91
07/07/2012,12,82
07/07/2012,13,73
07/07/2012,14,85
07/07/2012,15,102
07/07/2012,16,98
07/07/2012,17,71
07/07/2012,18,47
07/07/2012,19,39
07/07/2012,20,19
07/07/2012,21,18
07/07/2012,22,18
07/07/2012,23,5
08/07/2012,0,5
08/07/2012,1,5
08/07/2012,2,5
08/07/2012,3,2
08/07/2012,4,2
08/07/2012,5,8
08/07/2012,6,11
08/07/2012,7,9
08/07/2012,8,13
08/07/2012,9,27
08/07/2012,10,25
08/07/2012,11,37
08/07/2012,12,53
08/07/2012,13,46
08/07/2012,14,44
08/07/2012,15,43
08/07/2012,16,59
08/07/2012,17,37
08/07/2012,18,47
08/07/2012,19,35
08/07/2012,20,27
08/07/2012,21,22
08/07/2012,22,14
08/07/2012,23,11
09/07/2012,0,2
09/07/2012,2,1
09/07/2012,3,3
09/07/2012,4,6
09/07/2012,5,40
09/07/2012,6,136
09/07/2012,7,265
09/07/2012,8,132
09/07/2012,9,52
09/07/2012,10,31
09/07/2012,11,65
09/07/2012,12,66
09/07/2012,13,47
09/07/2012,14,58
09/07/2012,15,79
09/07/2012,16,220
09/07/2012,17,185
09/07/2012,18,121
09/07/2012,19,73
09/07/2012,20,47
09/07/2012,21,18
09/07/2012,22,24
09/07/2012,23,6
10/07/2012,0,6
10/07/2012,3,2
10/07/2012,4,9
10/07/2012,5,43
10/07/2012,6,162
10/07/2012,7,248
10/07/2012,8,121
10/07/2012,9,45
10/07/2012,10,48
10/07/2012,11,73
10/07/2012,12,74
10/07/2012,13,45
10/07/2012,14,56
10/07/2012,15,65
10/07/2012,16,196
10/07/2012,17,208
10/07/2012,18,101
10/07/2012,19,63
10/07/2012,20,27
10/07/2012,21,29
10/07/2012,22,9
10/07/2012,23,8
11/07/2012,0,2
11/07/2012,1,4
11/07/2012,2,5
11/07/2012,3,6
11/07/2012,4,7
11/07/2012,5,49
11/07/2012,6,161
11/07/2012,7,288
11/07/2012,8,148
11/07/2012,9,56
11/07/2012,10,40
11/07/2012,11,61
11/07/2012,12,51
11/07/2012,13,76
11/07/2012,14,54
11/07/2012,15,98
11/07/2012,16,212
11/07/2012,17,167
11/07/2012,18,66
11/07/2012,19,83
11/07/2012,20,46
11/07/2012,21,20
11/07/2012,22,15
11/07/2012,23,13
12/07/2012,0,4
12/07/2012,1,2
12/07/2012,3,3
12/07/2012,4,7
12/07/2012,5,48
12/07/2012,6,159
12/07/2012,7,268
12/07/2012,8,137
12/07/2012,9,62
12/07/2012,10,50
12/07/2012,11,76
12/07/2012,12,85
12/07/2012,13,62
12/07/2012,14,70
12/07/2012,15,63
12/07/2012,16,121
12/07/2012,17,66
12/07/2012,18,34
12/07/2012,19,20
12/07/2012,20,11
12/07/2012,21,9
12/07/2012,22,11
12/07/2012,23,12
13/07/2012,0,4
13/07/2012,1,1
13/07/2012,2,1
13/07/2012,3,4
13/07/2012,4,5
13/07/2012,5,33
13/07/2012,6,131
13/07/2012,7,271
13/07/2012,8,135
13/07/2012,9,65
13/07/2012,10,55
13/07/2012,11,79
13/07/2012,12,78
13/07/2012,13,61
13/07/2012,14,56
13/07/2012,15,101
13/07/2012,16,162
13/07/2012,17,151
13/07/2012,18,91
13/07/2012,19,59
13/07/2012,20,25
13/07/2012,21,19
13/07/2012,22,15
13/07/2012,23,19
14/07/2012,0,10
14/07/2012,1,4
14/07/2012,2,2
14/07/2012,3,2
14/07/2012,4,2
14/07/2012,5,6
14/07/2012,6,10
14/07/2012,7,29
14/07/2012,8,31
14/07/2012,9,31
14/07/2012,10,31
14/07/2012,11,28
14/07/2012,12,45
14/07/2012,13,57
14/07/2012,14,64
14/07/2012,15,54
14/07/2012,16,57
14/07/2012,17,67
14/07/2012,18,58
14/07/2012,19,58
14/07/2012,20,19
14/07/2012,21,22
14/07/2012,22,27
14/07/2012,23,27
15/07/2012,0,16
15/07/2012,1,14
15/07/2012,2,13
15/07/2012,3,2
15/07/2012,4,3
15/07/2012,5,5
15/07/2012,6,6
15/07/2012,7,18
15/07/2012,8,31
15/07/2012,9,60
15/07/2012,10,73
15/07/2012,11,102
15/07/2012,12,91
15/07/2012,13,96
15/07/2012,14,101
15/07/2012,15,96
15/07/2012,16,115
15/07/2012,17,95
15/07/2012,18,67
15/07/2012,19,47
15/07/2012,20,45
15/07/2012,21,34
15/07/2012,22,19
15/07/2012,23,8
16/07/2012,0,10
16/07/2012,1,5
16/07/2012,3,3
16/07/2012,4,7
16/07/2012,5,44
16/07/2012,6,127
16/07/2012,7,248
16/07/2012,8,125
16/07/2012,9,44
16/07/2012,10,20
16/07/2012,11,13
16/07/2012,12,37
16/07/2012,13,29
16/07/2012,14,40
16/07/2012,15,66
16/07/2012,16,207
16/07/2012,17,161
16/07/2012,18,89
16/07/2012,19,61
16/07/2012,20,37
16/07/2012,21,18
16/07/2012,22,11
16/07/2012,23,9
17/07/2012,0,3
17/07/2012,1,1
17/07/2012,2,2
17/07/2012,3,1
17/07/2012,4,7
17/07/2012,5,57
17/07/2012,6,194
17/07/2012,7,306
17/07/2012,8,126
17/07/2012,9,64
17/07/2012,10,52
17/07/2012,11,66
17/07/2012,12,73
17/07/2012,13,67
17/07/2012,14,68
17/07/2012,15,107
17/07/2012,16,265
17/07/2012,17,264
17/07/2012,18,122
17/07/2012,19,83
17/07/2012,20,53
17/07/2012,21,51
17/07/2012,22,32
17/07/2012,23,14
18/07/2012,0,2
18/07/2012,1,3
18/07/2012,3,4
18/07/2012,4,7
18/07/2012,5,43
18/07/2012,6,146
18/07/2012,7,300
18/07/2012,8,162
18/07/2012,9,66
18/07/2012,10,51
18/07/2012,11,55
18/07/2012,12,70
18/07/2012,13,69
18/07/2012,14,66
18/07/2012,15,68
18/07/2012,16,157
18/07/2012,17,231
18/07/2012,18,114
18/07/2012,19,58
18/07/2012,20,52
18/07/2012,21,42
18/07/2012,22,28
18/07/2012,23,6
19/07/2012,0,4
19/07/2012,1,2
19/07/2012,2,2
19/07/2012,3,3
19/07/2012,4,9
19/07/2012,5,46
19/07/2012,6,148
19/07/2012,7,330
19/07/2012,8,146
19/07/2012,9,57
19/07/2012,10,52
19/07/2012,11,69
19/07/2012,12,63
19/07/2012,13,71
19/07/2012,14,68
19/07/2012,15,118
19/07/2012,16,242
19/07/2012,17,262
19/07/2012,18,144
19/07/2012,19,96
19/07/2012,20,61
19/07/2012,21,46
19/07/2012,22,29
19/07/2012,23,22
20/07/2012,0,14
20/07/2012,1,6
20/07/2012,2,4
20/07/2012,3,3
20/07/2012,4,7
20/07/2012,5,37
20/07/2012,6,150
20/07/2012,7,210
20/07/2012,8,122
20/07/2012,9,74
20/07/2012,10,51
20/07/2012,11,73
20/07/2012,12,77
20/07/2012,13,84
20/07/2012,14,73
20/07/2012,15,76
20/07/2012,16,225
20/07/2012,17,178
20/07/2012,18,116
20/07/2012,19,89
20/07/2012,20,41
20/07/2012,21,30
20/07/2012,22,34
20/07/2012,23,20
21/07/2012,0,20
21/07/2012,1,9
21/07/2012,2,6
21/07/2012,3,5
21/07/2012,4,4
21/07/2012,5,7
21/07/2012,6,18
21/07/2012,7,37
21/07/2012,8,48
21/07/2012,9,69
21/07/2012,10,80
21/07/2012,11,99
21/07/2012,12,128
21/07/2012,13,110
21/07/2012,14,96
21/07/2012,15,108
21/07/2012,16,118
21/07/2012,17,78
21/07/2012,18,80
21/07/2012,19,53
21/07/2012,20,43
21/07/2012,21,36
21/07/2012,22,35
21/07/2012,23,31
22/07/2012,0,16
22/07/2012,1,17
22/07/2012,2,13
22/07/2012,3,5
22/07/2012,4,5
22/07/2012,5,10
22/07/2012,6,15
22/07/2012,7,22
22/07/2012,8,41
22/07/2012,9,66
22/07/2012,10,65
22/07/2012,11,99
22/07/2012,12,108
22/07/2012,13,131
22/07/2012,14,131
22/07/2012,15,109
22/07/2012,16,137
22/07/2012,17,114
22/07/2012,18,92
22/07/2012,19,59
22/07/2012,20,65
22/07/2012,21,33
22/07/2012,22,22
22/07/2012,23,12
23/07/2012,0,9
23/07/2012,1,3
23/07/2012,3,4
23/07/2012,4,12
23/07/2012,5,43
23/07/2012,6,153
23/07/2012,7,304
23/07/2012,8,139
23/07/2012,9,48
23/07/2012,10,51
23/07/2012,11,73
23/07/2012,12,98
23/07/2012,13,79
23/07/2012,14,78
23/07/2012,15,124
23/07/2012,16,278
23/07/2012,17,255
23/07/2012,18,173
23/07/2012,19,86
23/07/2012,20,54
23/07/2012,21,42
23/07/2012,22,23
23/07/2012,23,10
24/07/2012,0,13
24/07/2012,1,1
24/07/2012,2,2
24/07/2012,3,5
24/07/2012,4,7
24/07/2012,5,69
24/07/2012,6,158
24/07/2012,7,332
24/07/2012,8,141
24/07/2012,9,50
24/07/2012,10,60
24/07/2012,11,105
24/07/2012,12,106
24/07/2012,13,73
24/07/2012,14,76
24/07/2012,15,135
24/07/2012,16,304
24/07/2012,17,259
24/07/2012,18,154
24/07/2012,19,105
24/07/2012,20,59
24/07/2012,21,67
24/07/2012,22,34
24/07/2012,23,11
25/07/2012,0,6
25/07/2012,1,3
25/07/2012,2,1
25/07/2012,3,4
25/07/2012,4,9
25/07/2012,5,55
25/07/2012,6,182
25/07/2012,7,326
25/07/2012,8,152
25/07/2012,9,70
25/07/2012,10,55
25/07/2012,11,83
25/07/2012,12,93
25/07/2012,13,84
25/07/2012,14,100
25/07/2012,15,127
25/07/2012,16,316
25/07/2012,17,285
25/07/2012,18,176
25/07/2012,19,84
25/07/2012,20,71
25/07/2012,21,71
25/07/2012,22,41
25/07/2012,23,18
26/07/2012,0,13
26/07/2012,1,3
26/07/2012,2,2
26/07/2012,3,6
26/07/2012,4,7
26/07/2012,5,56
26/07/2012,6,188
26/07/2012,7,321
26/07/2012,8,144
26/07/2012,9,79
26/07/2012,10,77
26/07/2012,11,101
26/07/2012,12,97
26/07/2012,13,87
26/07/2012,14,86
26/07/2012,15,135
26/07/2012,16,266
26/07/2012,17,255
26/07/2012,18,168
26/07/2012,19,107
26/07/2012,20,60
26/07/2012,21,49
26/07/2012,22,45
26/07/2012,23,16
27/07/2012,0,8
27/07/2012,1,5
27/07/2012,2,1
27/07/2012,3,2
27/07/2012,4,8
27/07/2012,5,53
27/07/2012,6,148
27/07/2012,7,275
27/07/2012,8,129
27/07/2012,9,68
27/07/2012,10,57
27/07/2012,11,124
27/07/2012,12,119
27/07/2012,13,99
27/07/2012,14,104
27/07/2012,15,155
27/07/2012,16,288
27/07/2012,17,207
27/07/2012,18,148
27/07/2012,19,71
27/07/2012,20,33
27/07/2012,21,33
27/07/2012,22,33
27/07/2012,23,40
28/07/2012,0,62
28/07/2012,1,18
28/07/2012,2,9
28/07/2012,3,10
28/07/2012,4,10
28/07/2012,5,18
28/07/2012,6,20
28/07/2012,7,41
28/07/2012,8,66
28/07/2012,9,63
28/07/2012,10,82
28/07/2012,11,123
28/07/2012,12,131
28/07/2012,13,122
28/07/2012,14,109
28/07/2012,15,128
28/07/2012,16,137
28/07/2012,17,118
28/07/2012,18,87
28/07/2012,19,76
28/07/2012,20,57
28/07/2012,21,47
28/07/2012,22,39
28/07/2012,23,24
29/07/2012,0,14
29/07/2012,1,20
29/07/2012,2,3
29/07/2012,3,5
29/07/2012,4,10
29/07/2012,5,13
29/07/2012,6,20
29/07/2012,7,27
29/07/2012,8,27
29/07/2012,9,61
29/07/2012,10,53
29/07/2012,11,63
29/07/2012,12,42
29/07/2012,13,82
29/07/2012,14,59
29/07/2012,15,81
29/07/2012,16,56
29/07/2012,17,51
29/07/2012,18,69
29/07/2012,19,48
29/07/2012,20,37
29/07/2012,21,39
29/07/2012,22,21
29/07/2012,23,7
30/07/2012,0,7
30/07/2012,1,8
30/07/2012,2,2
30/07/2012,3,5
30/07/2012,4,10
30/07/2012,5,58
30/07/2012,6,170
30/07/2012,7,291
30/07/2012,8,124
30/07/2012,9,60
30/07/2012,10,55
30/07/2012,11,73
30/07/2012,12,83
30/07/2012,13,83
30/07/2012,14,93
30/07/2012,15,132
30/07/2012,16,283
30/07/2012,17,269
30/07/2012,18,142
30/07/2012,19,79
30/07/2012,20,43
30/07/2012,21,43
30/07/2012,22,26
30/07/2012,23,13
31/07/2012,0,4
31/07/2012,1,2
31/07/2012,3,2
31/07/2012,4,6
31/07/2012,5,50
31/07/2012,6,121
31/07/2012,7,216
31/07/2012,8,118
31/07/2012,9,53
31/07/2012,10,64
31/07/2012,11,79
31/07/2012,12,97
31/07/2012,13,82
31/07/2012,14,72
31/07/2012,15,118
31/07/2012,16,277
31/07/2012,17,208
31/07/2012,18,133
31/07/2012,19,72
31/07/2012,20,57
31/07/2012,21,27
31/07/2012,22,28
31/07/2012,23,16
01/08/2012,0,7
01/08/2012,1,1
01/08/2012,2,2
01/08/2012,3,4
01/08/2012,4,12
01/08/2012,5,57
01/08/2012,6,183
01/08/2012,7,271
01/08/2012,8,154
01/08/2012,9,92
01/08/2012,10,54
01/08/2012,11,85
01/08/2012,12,85
01/08/2012,13,69
01/08/2012,14,80
01/08/2012,15,126
01/08/2012,16,278
01/08/2012,17,269
01/08/2012,18,152
01/08/2012,19,84
01/08/2012,20,55
01/08/2012,21,35
01/08/2012,22,29
01/08/2012,23,15
02/08/2012,0,6
02/08/2012,1,4
02/08/2012,2,6
02/08/2012,3,5
02/08/2012,4,7
02/08/2012,5,39
02/08/2012,6,158
02/08/2012,7,313
02/08/2012,8,149
02/08/2012,9,68
02/08/2012,10,51
02/08/2012,11,97
02/08/2012,12,105
02/08/2012,13,80
02/08/2012,14,102
02/08/2012,15,108
02/08/2012,16,268
02/08/2012,17,243
02/08/2012,18,177
02/08/2012,19,85
02/08/2012,20,66
02/08/2012,21,50
02/08/2012,22,24
02/08/2012,23,12
03/08/2012,0,7
03/08/2012,1,8
03/08/2012,2,1
03/08/2012,3,2
03/08/2012,4,10
03/08/2012,5,39
03/08/2012,6,159
03/08/2012,7,288
03/08/2012,8,103
03/08/2012,9,69
03/08/2012,10,93
03/08/2012,11,83
03/08/2012,12,90
03/08/2012,13,111
03/08/2012,14,96
03/08/2012,15,139
03/08/2012,16,270
03/08/2012,17,186
03/08/2012,18,149
03/08/2012,19,104
03/08/2012,20,46
03/08/2012,21,55
03/08/2012,22,53
03/08/2012,23,23
04/08/2012,0,24
04/08/2012,1,12
04/08/2012,2,8
04/08/2012,3,6
04/08/2012,4,4
04/08/2012,5,7
04/08/2012,6,20
04/08/2012,7,41
04/08/2012,8,56
04/08/2012,9,77
04/08/2012,10,88
04/08/2012,11,84
04/08/2012,12,115
04/08/2012,13,123
04/08/2012,14,113
04/08/2012,15,90
04/08/2012,16,92
04/08/2012,17,105
04/08/2012,18,78
04/08/2012,19,71
04/08/2012,20,41
04/08/2012,21,43
04/08/2012,22,33
04/08/2012,23,32
05/08/2012,0,27
05/08/2012,1,12
05/08/2012,2,6
05/08/2012,3,9
05/08/2012,4,4
05/08/2012,5,12
05/08/2012,6,13
05/08/2012,7,16
05/08/2012,8,22
05/08/2012,9,30
05/08/2012,10,24
05/08/2012,11,56
05/08/2012,12,58
05/08/2012,13,73
05/08/2012,14,72
05/08/2012,15,100
05/08/2012,16,97
05/08/2012,17,115
05/08/2012,18,77
05/08/2012,19,54
05/08/2012,20,32
05/08/2012,21,44
05/08/2012,22,24
05/08/2012,23,14
06/08/2012,0,7
06/08/2012,1,4
06/08/2012,2,1
06/08/2012,3,3
06/08/2012,4,7
06/08/2012,5,44
06/08/2012,6,137
06/08/2012,7,263
06/08/2012,8,117
06/08/2012,9,51
06/08/2012,10,40
06/08/2012,11,74
06/08/2012,12,59
06/08/2012,13,69
06/08/2012,14,61
06/08/2012,15,100
06/08/2012,16,260
06/08/2012,17,224
06/08/2012,18,119
06/08/2012,19,64
06/08/2012,20,40
06/08/2012,21,27
06/08/2012,22,22
06/08/2012,23,12
07/08/2012,0,11
07/08/2012,1,4
07/08/2012,2,1
07/08/2012,3,6
07/08/2012,4,13
07/08/2012,5,45
07/08/2012,6,155
07/08/2012,7,288
07/08/2012,8,152
07/08/2012,9,79
07/08/2012,10,65
07/08/2012,11,77
07/08/2012,12,113
07/08/2012,13,87
07/08/2012,14,80
07/08/2012,15,124
07/08/2012,16,242
07/08/2012,17,242
07/08/2012,18,108
07/08/2012,19,67
07/08/2012,20,36
07/08/2012,21,22
07/08/2012,22,15
07/08/2012,23,12
08/08/2012,0,10
08/08/2012,1,2
08/08/2012,2,2
08/08/2012,3,4
08/08/2012,4,11
08/08/2012,5,41
08/08/2012,6,142
08/08/2012,7,295
08/08/2012,8,127
08/08/2012,9,58
08/08/2012,10,48
08/08/2012,11,94
08/08/2012,12,103
08/08/2012,13,67
08/08/2012,14,94
08/08/2012,15,118
08/08/2012,16,282
08/08/2012,17,269
08/08/2012,18,152
08/08/2012,19,98
08/08/2012,20,72
08/08/2012,21,46
08/08/2012,22,43
08/08/2012,23,14
09/08/2012,0,10
09/08/2012,1,5
09/08/2012,2,3
09/08/2012,3,7
09/08/2012,4,7
09/08/2012,5,44
09/08/2012,6,166
09/08/2012,7,338
09/08/2012,8,150
09/08/2012,9,70
09/08/2012,10,60
09/08/2012,11,89
09/08/2012,12,102
09/08/2012,13,92
09/08/2012,14,94
09/08/2012,15,142
09/08/2012,16,301
09/08/2012,17,258
09/08/2012,18,141
09/08/2012,19,93
09/08/2012,20,71
09/08/2012,21,63
09/08/2012,22,50
09/08/2012,23,17
10/08/2012,0,12
10/08/2012,1,8
10/08/2012,2,3
10/08/2012,3,7
10/08/2012,4,12
10/08/2012,5,51
10/08/2012,6,131
10/08/2012,7,302
10/08/2012,8,126
10/08/2012,9,57
10/08/2012,10,59
10/08/2012,11,99
10/08/2012,12,132
10/08/2012,13,92
10/08/2012,14,94
10/08/2012,15,157
10/08/2012,16,248
10/08/2012,17,226
10/08/2012,18,150
10/08/2012,19,84
10/08/2012,20,62
10/08/2012,21,70
10/08/2012,22,57
10/08/2012,23,40
11/08/2012,0,21
11/08/2012,1,15
11/08/2012,2,12
11/08/2012,3,6
11/08/2012,4,5
11/08/2012,5,10
11/08/2012,6,25
11/08/2012,7,33
11/08/2012,8,58
11/08/2012,9,86
11/08/2012,10,114
11/08/2012,11,123
11/08/2012,12,155
11/08/2012,13,116
11/08/2012,14,136
11/08/2012,15,101
11/08/2012,16,131
11/08/2012,17,135
11/08/2012,18,77
11/08/2012,19,65
11/08/2012,20,50
11/08/2012,21,49
11/08/2012,22,33
11/08/2012,23,27
12/08/2012,0,14
12/08/2012,1,18
12/08/2012,2,13
12/08/2012,3,5
12/08/2012,4,8
12/08/2012,5,15
12/08/2012,6,13
12/08/2012,7,23
12/08/2012,8,39
12/08/2012,9,78
12/08/2012,10,84
12/08/2012,11,101
12/08/2012,12,129
12/08/2012,13,122
12/08/2012,14,106
12/08/2012,15,105
12/08/2012,16,101
12/08/2012,17,95
12/08/2012,18,101
12/08/2012,19,76
12/08/2012,20,33
12/08/2012,21,23
12/08/2012,22,33
12/08/2012,23,51
13/08/2012,0,8
13/08/2012,1,5
13/08/2012,2,3
13/08/2012,3,4
13/08/2012,4,11
13/08/2012,5,40
13/08/2012,6,137
13/08/2012,7,280
13/08/2012,8,122
13/08/2012,9,59
13/08/2012,10,45
13/08/2012,11,78
13/08/2012,12,73
13/08/2012,13,74
13/08/2012,14,69
13/08/2012,15,103
13/08/2012,16,275
13/08/2012,17,228
13/08/2012,18,118
13/08/2012,19,66
13/08/2012,20,47
13/08/2012,21,30
13/08/2012,22,20
13/08/2012,23,12
14/08/2012,0,4
14/08/2012,1,2
14/08/2012,2,2
14/08/2012,3,2
14/08/2012,4,8
14/08/2012,5,56
14/08/2012,6,148
14/08/2012,7,309
14/08/2012,8,149
14/08/2012,9,79
14/08/2012,10,53
14/08/2012,11,80
14/08/2012,12,85
14/08/2012,13,78
14/08/2012,14,86
14/08/2012,15,151
14/08/2012,16,308
14/08/2012,17,258
14/08/2012,18,167
14/08/2012,19,89
14/08/2012,20,61
14/08/2012,21,40
14/08/2012,22,30
14/08/2012,23,15
15/08/2012,0,6
15/08/2012,1,4
15/08/2012,2,3
15/08/2012,3,4
15/08/2012,4,16
15/08/2012,5,53
15/08/2012,6,156
15/08/2012,7,331
15/08/2012,8,140
15/08/2012,9,63
15/08/2012,10,42
15/08/2012,11,57
15/08/2012,12,64
15/08/2012,13,74
15/08/2012,14,64
15/08/2012,15,105
15/08/2012,16,286
15/08/2012,17,247
15/08/2012,18,145
15/08/2012,19,88
15/08/2012,20,55
15/08/2012,21,46
15/08/2012,22,36
15/08/2012,23,17
16/08/2012,0,6
16/08/2012,1,3
16/08/2012,2,1
16/08/2012,3,5
16/08/2012,4,5
16/08/2012,5,43
16/08/2012,6,148
16/08/2012,7,334
16/08/2012,8,147
16/08/2012,9,77
16/08/2012,10,54
16/08/2012,11,87
16/08/2012,12,81
16/08/2012,13,64
16/08/2012,14,86
16/08/2012,15,123
16/08/2012,16,289
16/08/2012,17,273
16/08/2012,18,125
16/08/2012,19,89
16/08/2012,20,50
16/08/2012,21,43
16/08/2012,22,43
16/08/2012,23,17
17/08/2012,0,6
17/08/2012,1,2
17/08/2012,2,3
17/08/2012,3,2
17/08/2012,4,9
17/08/2012,5,42
17/08/2012,6,151
17/08/2012,7,283
17/08/2012,8,133
17/08/2012,9,76
17/08/2012,10,60
17/08/2012,11,92
17/08/2012,12,97
17/08/2012,13,92
17/08/2012,14,77
17/08/2012,15,121
17/08/2012,16,269
17/08/2012,17,226
17/08/2012,18,125
17/08/2012,19,76
17/08/2012,20,65
17/08/2012,21,63
17/08/2012,22,44
17/08/2012,23,32
18/08/2012,0,13
18/08/2012,1,16
18/08/2012,2,10
18/08/2012,3,8
18/08/2012,4,5
18/08/2012,5,8
18/08/2012,6,15
18/08/2012,7,34
18/08/2012,8,77
18/08/2012,9,74
18/08/2012,10,86
18/08/2012,11,100
18/08/2012,12,129
18/08/2012,13,125
18/08/2012,14,116
18/08/2012,15,114
18/08/2012,16,117
18/08/2012,17,105
18/08/2012,18,86
18/08/2012,19,82
18/08/2012,20,46
18/08/2012,21,43
18/08/2012,22,49
18/08/2012,23,35
19/08/2012,0,22
19/08/2012,1,20
19/08/2012,2,11
19/08/2012,3,10
19/08/2012,4,4
19/08/2012,5,10
19/08/2012,6,10
19/08/2012,7,21
19/08/2012,8,35
19/08/2012,9,96
19/08/2012,10,92
19/08/2012,11,96
19/08/2012,12,75
19/08/2012,13,94
19/08/2012,14,123
19/08/2012,15,86
19/08/2012,16,116
19/08/2012,17,118
19/08/2012,18,88
19/08/2012,19,94
19/08/2012,20,52
19/08/2012,21,47
19/08/2012,22,24
19/08/2012,23,17
20/08/2012,0,5
20/08/2012,1,3
20/08/2012,2,1
20/08/2012,3,3
20/08/2012,4,11
20/08/2012,5,55
20/08/2012,6,138
20/08/2012,7,309
20/08/2012,8,144
20/08/2012,9,54
20/08/2012,10,49
20/08/2012,11,71
20/08/2012,12,92
20/08/2012,13,76
20/08/2012,14,107
20/08/2012,15,124
20/08/2012,16,327
20/08/2012,17,260
20/08/2012,18,160
20/08/2012,19,97
20/08/2012,20,51
20/08/2012,21,48
20/08/2012,22,26
20/08/2012,23,9
21/08/2012,0,5
21/08/2012,2,2
21/08/2012,3,2
21/08/2012,4,12
21/08/2012,5,60
21/08/2012,6,187
21/08/2012,7,321
21/08/2012,8,144
21/08/2012,9,63
21/08/2012,10,60
21/08/2012,11,82
21/08/2012,12,107
21/08/2012,13,76
21/08/2012,14,71
21/08/2012,15,136
21/08/2012,16,319
21/08/2012,17,292
21/08/2012,18,162
21/08/2012,19,93
21/08/2012,20,69
21/08/2012,21,42
21/08/2012,22,21
21/08/2012,23,9
22/08/2012,0,6
22/08/2012,1,3
22/08/2012,3,3
22/08/2012,4,10
22/08/2012,5,53
22/08/2012,6,186
22/08/2012,7,352
22/08/2012,8,129
22/08/2012,9,77
22/08/2012,10,71
22/08/2012,11,97
22/08/2012,12,107
22/08/2012,13,88
22/08/2012,14,86
22/08/2012,15,114
22/08/2012,16,318
22/08/2012,17,267
22/08/2012,18,173
22/08/2012,19,102
22/08/2012,20,75
22/08/2012,21,42
22/08/2012,22,46
22/08/2012,23,27
23/08/2012,0,5
23/08/2012,1,8
23/08/2012,2,2
23/08/2012,3,4
23/08/2012,4,9
23/08/2012,5,53
23/08/2012,6,158
23/08/2012,7,338
23/08/2012,8,135
23/08/2012,9,71
23/08/2012,10,74
23/08/2012,11,86
23/08/2012,12,89
23/08/2012,13,107
23/08/2012,14,101
23/08/2012,15,132
23/08/2012,16,241
23/08/2012,17,239
23/08/2012,18,166
23/08/2012,19,102
23/08/2012,20,60
23/08/2012,21,52
23/08/2012,22,41
23/08/2012,23,12
24/08/2012,0,12
24/08/2012,1,1
24/08/2012,2,7
24/08/2012,3,4
24/08/2012,4,11
24/08/2012,5,46
24/08/2012,6,127
24/08/2012,7,269
24/08/2012,8,149
24/08/2012,9,87
24/08/2012,10,76
24/08/2012,11,93
24/08/2012,12,108
24/08/2012,13,85
24/08/2012,14,89
24/08/2012,15,158
24/08/2012,16,185
24/08/2012,17,184
24/08/2012,18,103
24/08/2012,19,61
24/08/2012,20,38
24/08/2012,21,25
24/08/2012,22,17
24/08/2012,23,32
25/08/2012,0,12
25/08/2012,1,5
25/08/2012,2,6
25/08/2012,3,4
25/08/2012,4,5
25/08/2012,5,5
25/08/2012,6,11
25/08/2012,7,23
25/08/2012,8,42
25/08/2012,9,58
25/08/2012,10,90
25/08/2012,11,99
25/08/2012,12,108
25/08/2012,13,40
25/08/2012,14,20
25/08/2012,15,19
25/08/2012,16,48
25/08/2012,17,50
25/08/2012,18,28
25/08/2012,19,29
25/08/2012,20,31
25/08/2012,21,18
25/08/2012,22,21
25/08/2012,23,25
26/08/2012,0,12
26/08/2012,1,9
26/08/2012,2,7
26/08/2012,3,5
26/08/2012,4,7
26/08/2012,5,6
26/08/2012,6,10
26/08/2012,7,21
26/08/2012,8,29
26/08/2012,9,56
26/08/2012,10,75
26/08/2012,11,98
26/08/2012,12,104
26/08/2012,13,94
26/08/2012,14,95
26/08/2012,15,113
