Date,Start hour,Annual member hires using a key
06/08/2013,4,55
06/08/2013,5,459
06/08/2013,6,1469
06/08/2013,7,2574
06/08/2013,8,1027
06/08/2013,9,413
06/08/2013,10,394
06/08/2013,11,524
06/08/2013,12,564
06/08/2013,13,468
06/08/2013,14,493
06/08/2013,15,883
06/08/2013,16,2087
06/08/2013,17,1907
06/08/2013,18,1069
06/08/2013,19,633
06/08/2013,20,391
06/08/2013,21,302
06/08/2013,22,179
06/08/2013,23,79
07/08/2013,0,29
07/08/2013,1,23
07/08/2013,2,8
07/08/2013,3,14
07/08/2013,4,64
07/08/2013,5,445
07/08/2013,6,1451
07/08/2013,7,2644
07/08/2013,8,1049
07/08/2013,9,433
07/08/2013,10,399
07/08/2013,11,561
07/08/2013,12,612
07/08/2013,13,478
07/08/2013,14,484
07/08/2013,15,848
07/08/2013,16,1970
07/08/2013,17,1869
07/08/2013,18,1035
07/08/2013,19,590
07/08/2013,20,420
07/08/2013,21,255
07/08/2013,22,190
07/08/2013,23,87
08/08/2013,0,30
08/08/2013,1,18
08/08/2013,2,11
08/08/2013,3,9
08/08/2013,4,62
08/08/2013,5,425
08/08/2013,6,1430
08/08/2013,7,2591
08/08/2013,8,1112
08/08/2013,9,428
08/08/2013,10,394
08/08/2013,11,575
08/08/2013,12,583
08/08/2013,13,482
08/08/2013,14,498
08/08/2013,15,867
08/08/2013,16,1946
08/08/2013,17,1791
08/08/2013,18,1028
08/08/2013,19,583
08/08/2013,20,382
08/08/2013,21,306
08/08/2013,22,195
08/08/2013,23,110
09/08/2013,0,33
09/08/2013,1,32
09/08/2013,2,19
09/08/2013,3,14
09/08/2013,4,38
09/08/2013,5,214
09/08/2013,6,738
09/08/2013,7,1686
09/08/2013,8,938
09/08/2013,9,423
09/08/2013,10,352
09/08/2013,11,573
09/08/2013,12,594
09/08/2013,13,459
09/08/2013,14,533
09/08/2013,15,882
09/08/2013,16,1793
09/08/2013,17,1288
09/08/2013,18,735
09/08/2013,19,472
09/08/2013,20,247
09/08/2013,21,273
09/08/2013,22,196
09/08/2013,23,156
10/08/2013,0,85
10/08/2013,1,60
10/08/2013,2,43
10/08/2013,3,34
10/08/2013,4,26
10/08/2013,5,72
10/08/2013,6,123
10/08/2013,7,208
10/08/2013,8,329
10/08/2013,9,419
10/08/2013,10,524
10/08/2013,11,566
10/08/2013,12,529
10/08/2013,13,566
10/08/2013,14,497
10/08/2013,15,500
10/08/2013,16,511
10/08/2013,17,467
10/08/2013,18,386
10/08/2013,19,283
10/08/2013,20,197
10/08/2013,21,177
10/08/2013,22,184
10/08/2013,23,147
11/08/2013,0,93
11/08/2013,1,53
11/08/2013,2,45
11/08/2013,3,36
11/08/2013,4,23
11/08/2013,5,37
11/08/2013,6,61
11/08/2013,7,118
11/08/2013,8,207
11/08/2013,9,308
11/08/2013,10,442
11/08/2013,11,492
11/08/2013,12,515
11/08/2013,13,508
11/08/2013,14,487
11/08/2013,15,507
11/08/2013,16,513
11/08/2013,17,501
11/08/2013,18,366
11/08/2013,19,303
11/08/2013,20,170
11/08/2013,21,164
11/08/2013,22,125
11/08/2013,23,58
12/08/2013,0,33
12/08/2013,1,15
12/08/2013,2,9
12/08/2013,3,9
12/08/2013,4,46
12/08/2013,5,397
12/08/2013,6,1281
12/08/2013,7,2330
12/08/2013,8,958
12/08/2013,9,376
12/08/2013,10,309
12/08/2013,11,468
12/08/2013,12,478
12/08/2013,13,421
12/08/2013,14,429
12/08/2013,15,820
12/08/2013,16,2066
12/08/2013,17,1737
12/08/2013,18,909
12/08/2013,19,545
12/08/2013,20,304
12/08/2013,21,182
12/08/2013,22,114
12/08/2013,23,48
13/08/2013,0,25
13/08/2013,1,14
13/08/2013,2,11
13/08/2013,3,12
13/08/2013,4,44
13/08/2013,5,457
13/08/2013,6,1509
13/08/2013,7,2499
13/08/2013,8,1015
13/08/2013,9,421
13/08/2013,10,393
13/08/2013,11,569
13/08/2013,12,544
13/08/2013,13,427
13/08/2013,14,469
13/08/2013,15,813
13/08/2013,16,2032
13/08/2013,17,1599
13/08/2013,18,947
13/08/2013,19,560
13/08/2013,20,365
13/08/2013,21,249
13/08/2013,22,157
13/08/2013,23,51
14/08/2013,0,17
14/08/2013,1,12
14/08/2013,2,9
14/08/2013,3,10
14/08/2013,4,54
14/08/2013,5,447
14/08/2013,6,1449
14/08/2013,7,2589
14/08/2013,8,1127
14/08/2013,9,464
14/08/2013,10,378
14/08/2013,11,552
14/08/2013,12,555
14/08/2013,13,487
14/08/2013,14,498
14/08/2013,15,847
14/08/2013,16,2034
14/08/2013,17,1801
14/08/2013,18,710
14/08/2013,19,360
14/08/2013,20,310
14/08/2013,21,260
14/08/2013,22,193
14/08/2013,23,81
15/08/2013,0,29
15/08/2013,1,22
15/08/2013,2,12
15/08/2013,3,14
15/08/2013,4,63
15/08/2013,5,430
15/08/2013,6,1407
15/08/2013,7,2467
15/08/2013,8,1069
15/08/2013,9,419
15/08/2013,10,390
15/08/2013,11,560
15/08/2013,12,609
15/08/2013,13,440
15/08/2013,14,453
15/08/2013,15,674
15/08/2013,16,1891
15/08/2013,17,1713
15/08/2013,18,1010
15/08/2013,19,574
15/08/2013,20,380
15/08/2013,21,259
15/08/2013,22,236
15/08/2013,23,96
16/08/2013,0,41
16/08/2013,1,25
16/08/2013,2,14
16/08/2013,3,20
16/08/2013,4,56
16/08/2013,5,353
16/08/2013,6,1039
16/08/2013,7,1140
16/08/2013,8,533
16/08/2013,9,294
16/08/2013,10,260
16/08/2013,11,441
16/08/2013,12,495
16/08/2013,13,490
16/08/2013,14,475
16/08/2013,15,866
16/08/2013,16,1738
16/08/2013,17,1296
16/08/2013,18,733
16/08/2013,19,432
16/08/2013,20,303
16/08/2013,21,273
16/08/2013,22,230
16/08/2013,23,139
17/08/2013,0,101
17/08/2013,1,67
17/08/2013,2,46
17/08/2013,3,32
17/08/2013,4,28
17/08/2013,5,56
17/08/2013,6,98
17/08/2013,7,208
17/08/2013,8,389
17/08/2013,9,441
17/08/2013,10,519
17/08/2013,11,576
17/08/2013,12,518
17/08/2013,13,516
17/08/2013,14,377
17/08/2013,15,450
17/08/2013,16,454
17/08/2013,17,468
17/08/2013,18,315
17/08/2013,19,224
17/08/2013,20,182
17/08/2013,21,172
17/08/2013,22,157
17/08/2013,23,139
18/08/2013,0,86
18/08/2013,1,60
18/08/2013,2,54
18/08/2013,3,24
18/08/2013,4,14
18/08/2013,5,41
18/08/2013,6,81
18/08/2013,7,146
18/08/2013,8,241
18/08/2013,9,345
18/08/2013,10,436
18/08/2013,11,506
18/08/2013,12,532
18/08/2013,13,524
18/08/2013,14,511
18/08/2013,15,515
18/08/2013,16,520
18/08/2013,17,455
18/08/2013,18,384
18/08/2013,19,299
18/08/2013,20,199
18/08/2013,21,153
18/08/2013,22,117
18/08/2013,23,45
19/08/2013,0,28
19/08/2013,1,18
19/08/2013,2,10
19/08/2013,3,10
19/08/2013,4,52
19/08/2013,5,390
19/08/2013,6,1334
19/08/2013,7,2432
19/08/2013,8,1002
19/08/2013,9,377
19/08/2013,10,357
19/08/2013,11,477
19/08/2013,12,502
19/08/2013,13,458
19/08/2013,14,476
19/08/2013,15,827
19/08/2013,16,2060
19/08/2013,17,1833
19/08/2013,18,997
19/08/2013,19,578
19/08/2013,20,300
19/08/2013,21,231
19/08/2013,22,137
19/08/2013,23,56
20/08/2013,0,17
20/08/2013,1,13
20/08/2013,2,3
20/08/2013,3,12
20/08/2013,4,71
20/08/2013,5,448
20/08/2013,6,1497
20/08/2013,7,2597
20/08/2013,8,1069
20/08/2013,9,402
20/08/2013,10,417
20/08/2013,11,542
20/08/2013,12,580
20/08/2013,13,478
20/08/2013,14,480
20/08/2013,15,854
20/08/2013,16,2129
20/08/2013,17,1903
20/08/2013,18,1050
20/08/2013,19,633
20/08/2013,20,346
20/08/2013,21,249
20/08/2013,22,144
20/08/2013,23,61
21/08/2013,0,24
21/08/2013,1,13
21/08/2013,2,9
21/08/2013,3,10
21/08/2013,4,58
21/08/2013,5,434
21/08/2013,6,1445
21/08/2013,7,2523
21/08/2013,8,1082
21/08/2013,9,480
21/08/2013,10,390
21/08/2013,11,589
21/08/2013,12,592
21/08/2013,13,485
21/08/2013,14,490
21/08/2013,15,837
21/08/2013,16,2001
21/08/2013,17,1849
21/08/2013,18,1049
21/08/2013,19,597
21/08/2013,20,389
21/08/2013,21,304
21/08/2013,22,154
21/08/2013,23,47
22/08/2013,0,17
22/08/2013,1,10
22/08/2013,2,17
22/08/2013,3,11
22/08/2013,4,56
22/08/2013,5,278
22/08/2013,6,1006
22/08/2013,7,1562
22/08/2013,8,835
22/08/2013,9,396
22/08/2013,10,206
22/08/2013,11,259
22/08/2013,12,340
22/08/2013,13,329
22/08/2013,14,377
22/08/2013,15,731
22/08/2013,16,1451
22/08/2013,17,1467
22/08/2013,18,919
22/08/2013,19,528
22/08/2013,20,360
22/08/2013,21,273
22/08/2013,22,174
22/08/2013,23,98
23/08/2013,0,43
23/08/2013,1,29
23/08/2013,2,19
23/08/2013,3,19
23/08/2013,4,54
23/08/2013,5,338
23/08/2013,6,1137
23/08/2013,7,1992
23/08/2013,8,1038
23/08/2013,9,464
23/08/2013,10,416
23/08/2013,11,608
23/08/2013,12,565
23/08/2013,13,531
23/08/2013,14,561
23/08/2013,15,950
23/08/2013,16,1563
23/08/2013,17,1168
23/08/2013,18,689
23/08/2013,19,378
23/08/2013,20,222
23/08/2013,21,240
23/08/2013,22,190
23/08/2013,23,133
24/08/2013,0,72
24/08/2013,1,42
24/08/2013,2,38
24/08/2013,3,17
24/08/2013,4,24
24/08/2013,5,40
24/08/2013,6,63
24/08/2013,7,97
24/08/2013,8,195
24/08/2013,9,210
24/08/2013,10,265
24/08/2013,11,215
24/08/2013,12,235
24/08/2013,13,186
24/08/2013,14,146
24/08/2013,15,115
24/08/2013,16,130
24/08/2013,17,167
24/08/2013,18,115
24/08/2013,19,106
24/08/2013,20,48
24/08/2013,21,67
24/08/2013,22,69
24/08/2013,23,47
25/08/2013,0,26
25/08/2013,1,26
25/08/2013,2,15
25/08/2013,3,9
25/08/2013,4,11
25/08/2013,5,15
25/08/2013,6,47
25/08/2013,7,69
25/08/2013,8,155
25/08/2013,9,241
25/08/2013,10,331
25/08/2013,11,339
25/08/2013,12,432
25/08/2013,13,371
25/08/2013,14,436
25/08/2013,15,434
25/08/2013,16,400
25/08/2013,17,380
25/08/2013,18,308
25/08/2013,19,235
25/08/2013,20,169
25/08/2013,21,147
25/08/2013,22,148
25/08/2013,23,80
26/08/2013,0,50
26/08/2013,1,46
26/08/2013,2,34
26/08/2013,3,22
26/08/2013,4,20
26/08/2013,5,75
26/08/2013,6,123
26/08/2013,7,153
26/08/2013,8,236
26/08/2013,9,294
26/08/2013,10,412
26/08/2013,11,476
26/08/2013,12,447
26/08/2013,13,475
26/08/2013,14,467
26/08/2013,15,486
26/08/2013,16,510
26/08/2013,17,466
26/08/2013,18,372
26/08/2013,19,269
26/08/2013,20,210
26/08/2013,21,159
26/08/2013,22,105
26/08/2013,23,56
27/08/2013,0,24
27/08/2013,1,16
27/08/2013,2,12
27/08/2013,3,12
27/08/2013,4,44
27/08/2013,5,381
27/08/2013,6,1224
27/08/2013,7,2339
27/08/2013,8,967
27/08/2013,9,376
27/08/2013,10,321
27/08/2013,11,510
27/08/2013,12,528
27/08/2013,13,439
27/08/2013,14,503
27/08/2013,15,817
27/08/2013,16,1999
27/08/2013,17,1758
27/08/2013,18,949
27/08/2013,19,514
27/08/2013,20,321
27/08/2013,21,232
27/08/2013,22,132
27/08/2013,23,51
28/08/2013,0,18
28/08/2013,1,14
28/08/2013,2,7
28/08/2013,3,17
28/08/2013,4,61
28/08/2013,5,430
28/08/2013,6,1399
28/08/2013,7,2628
28/08/2013,8,1081
28/08/2013,9,424
28/08/2013,10,375
28/08/2013,11,530
28/08/2013,12,540
28/08/2013,13,495
28/08/2013,14,539
28/08/2013,15,814
28/08/2013,16,2041
28/08/2013,17,1884
28/08/2013,18,1018
28/08/2013,19,551
28/08/2013,20,380
28/08/2013,21,263
28/08/2013,22,184
28/08/2013,23,69
29/08/2013,0,37
29/08/2013,1,15
29/08/2013,2,9
29/08/2013,3,9
29/08/2013,4,52
29/08/2013,5,402
29/08/2013,6,1357
29/08/2013,7,2616
29/08/2013,8,1118
29/08/2013,9,421
29/08/2013,10,376
29/08/2013,11,543
29/08/2013,12,574
29/08/2013,13,494
29/08/2013,14,496
29/08/2013,15,825
29/08/2013,16,1893
29/08/2013,17,1826
29/08/2013,18,990
29/08/2013,19,566
29/08/2013,20,403
29/08/2013,21,299
29/08/2013,22,216
29/08/2013,23,79
30/08/2013,0,43
30/08/2013,1,28
30/08/2013,2,17
30/08/2013,3,17
30/08/2013,4,52
30/08/2013,5,365
30/08/2013,6,1278
30/08/2013,7,2292
30/08/2013,8,1065
30/08/2013,9,433
30/08/2013,10,412
30/08/2013,11,593
30/08/2013,12,592
30/08/2013,13,517
30/08/2013,14,580
30/08/2013,15,903
30/08/2013,16,1798
30/08/2013,17,1375
30/08/2013,18,791
30/08/2013,19,426
30/08/2013,20,290
30/08/2013,21,226
30/08/2013,22,238
30/08/2013,23,156
31/08/2013,0,89
31/08/2013,1,66
31/08/2013,2,37
31/08/2013,3,26
31/08/2013,4,28
31/08/2013,5,59
31/08/2013,6,111
31/08/2013,7,190
31/08/2013,8,364
31/08/2013,9,438
31/08/2013,10,542
31/08/2013,11,554
31/08/2013,12,623
31/08/2013,13,533
31/08/2013,14,629
31/08/2013,15,571
31/08/2013,16,574
31/08/2013,17,565
31/08/2013,18,444
31/08/2013,19,263
31/08/2013,20,212
31/08/2013,21,175
31/08/2013,22,176
31/08/2013,23,140
01/09/2013,0,81
01/09/2013,1,58
01/09/2013,2,48
01/09/2013,3,30
01/09/2013,4,16
01/09/2013,5,38
01/09/2013,6,66
01/09/2013,7,133
01/09/2013,8,240
01/09/2013,9,319
01/09/2013,10,418
01/09/2013,11,532
01/09/2013,12,507
01/09/2013,13,488
01/09/2013,14,579
01/09/2013,15,565
01/09/2013,16,511
01/09/2013,17,495
01/09/2013,18,341
01/09/2013,19,241
01/09/2013,20,178
01/09/2013,21,145
01/09/2013,22,91
01/09/2013,23,54
02/09/2013,0,12
02/09/2013,1,11
02/09/2013,2,1
02/09/2013,3,10
02/09/2013,4,53
02/09/2013,5,455
02/09/2013,6,1503
02/09/2013,7,2662
02/09/2013,8,1045
02/09/2013,9,359
02/09/2013,10,340
02/09/2013,11,526
02/09/2013,12,553
02/09/2013,13,475
02/09/2013,14,465
02/09/2013,15,897
02/09/2013,16,2377
02/09/2013,17,2066
02/09/2013,18,1044
02/09/2013,19,551
02/09/2013,20,353
02/09/2013,21,210
02/09/2013,22,108
02/09/2013,23,47
03/09/2013,0,16
03/09/2013,1,15
03/09/2013,2,7
03/09/2013,3,12
03/09/2013,4,66
03/09/2013,5,492
03/09/2013,6,1737
03/09/2013,7,2841
03/09/2013,8,1113
03/09/2013,9,458
03/09/2013,10,383
03/09/2013,11,540
03/09/2013,12,581
03/09/2013,13,491
03/09/2013,14,537
03/09/2013,15,886
03/09/2013,16,2210
03/09/2013,17,2040
03/09/2013,18,1100
03/09/2013,19,596
03/09/2013,20,355
03/09/2013,21,269
03/09/2013,22,149
03/09/2013,23,74
04/09/2013,0,17
04/09/2013,1,9
04/09/2013,2,12
04/09/2013,3,16
04/09/2013,4,60
04/09/2013,5,454
04/09/2013,6,1632
04/09/2013,7,2847
04/09/2013,8,1237
04/09/2013,9,489
04/09/2013,10,412
04/09/2013,11,600
04/09/2013,12,585
04/09/2013,13,487
04/09/2013,14,549
04/09/2013,15,964
04/09/2013,16,2170
04/09/2013,17,2044
04/09/2013,18,1086
04/09/2013,19,617
04/09/2013,20,405
04/09/2013,21,299
04/09/2013,22,159
04/09/2013,23,78
05/09/2013,0,18
05/09/2013,1,17
05/09/2013,2,10
05/09/2013,3,12
05/09/2013,4,55
05/09/2013,5,467
05/09/2013,6,1530
05/09/2013,7,2849
05/09/2013,8,1199
05/09/2013,9,481
05/09/2013,10,436
05/09/2013,11,618
05/09/2013,12,659
05/09/2013,13,544
05/09/2013,14,571
05/09/2013,15,961
05/09/2013,16,2055
05/09/2013,17,1886
05/09/2013,18,1050
05/09/2013,19,602
05/09/2013,20,397
05/09/2013,21,302
05/09/2013,22,233
05/09/2013,23,110
06/09/2013,0,41
06/09/2013,1,20
06/09/2013,2,15
06/09/2013,3,17
06/09/2013,4,57
06/09/2013,5,427
06/09/2013,6,1344
06/09/2013,7,1671
06/09/2013,8,459
06/09/2013,9,234
06/09/2013,10,170
06/09/2013,11,187
06/09/2013,12,282
06/09/2013,13,323
06/09/2013,14,421
06/09/2013,15,862
06/09/2013,16,1856
06/09/2013,17,1468
06/09/2013,18,757
06/09/2013,19,417
06/09/2013,20,252
06/09/2013,21,248
06/09/2013,22,200
06/09/2013,23,131
07/09/2013,0,96
07/09/2013,1,39
07/09/2013,2,27
07/09/2013,3,25
07/09/2013,4,17
07/09/2013,5,46
07/09/2013,6,96
07/09/2013,7,152
07/09/2013,8,288
07/09/2013,9,446
07/09/2013,10,491
07/09/2013,11,529
07/09/2013,12,526
07/09/2013,13,533
07/09/2013,14,526
07/09/2013,15,530
07/09/2013,16,521
07/09/2013,17,471
07/09/2013,18,393
07/09/2013,19,269
07/09/2013,20,160
07/09/2013,21,177
07/09/2013,22,172
07/09/2013,23,139
08/09/2013,0,74
08/09/2013,1,65
08/09/2013,2,47
08/09/2013,3,32
08/09/2013,4,24
08/09/2013,5,36
08/09/2013,6,87
08/09/2013,7,133
08/09/2013,8,249
08/09/2013,9,352
08/09/2013,10,409
08/09/2013,11,505
08/09/2013,12,376
08/09/2013,13,428
08/09/2013,14,454
08/09/2013,15,344
08/09/2013,16,399
08/09/2013,17,375
08/09/2013,18,294
08/09/2013,19,208
08/09/2013,20,155
08/09/2013,21,133
08/09/2013,22,67
08/09/2013,23,37
09/09/2013,0,20
09/09/2013,1,5
09/09/2013,2,3
09/09/2013,3,12
09/09/2013,4,54
09/09/2013,5,372
09/09/2013,6,1281
09/09/2013,7,2582
09/09/2013,8,1005
09/09/2013,9,300
09/09/2013,10,103
09/09/2013,11,115
09/09/2013,12,75
09/09/2013,13,147
09/09/2013,14,192
09/09/2013,15,557
09/09/2013,16,1447
09/09/2013,17,1404
09/09/2013,18,810
09/09/2013,19,443
09/09/2013,20,274
09/09/2013,21,177
09/09/2013,22,86
09/09/2013,23,39
10/09/2013,0,19
10/09/2013,1,9
10/09/2013,2,12
10/09/2013,3,9
10/09/2013,4,54
10/09/2013,5,453
10/09/2013,6,1654
10/09/2013,7,2705
10/09/2013,8,1133
10/09/2013,9,428
10/09/2013,10,380
10/09/2013,11,547
10/09/2013,12,575
10/09/2013,13,429
10/09/2013,14,510
10/09/2013,15,819
10/09/2013,16,1793
10/09/2013,17,1686
10/09/2013,18,596
10/09/2013,19,374
10/09/2013,20,319
10/09/2013,21,240
10/09/2013,22,131
10/09/2013,23,63
11/09/2013,0,20
11/09/2013,1,19
11/09/2013,2,11
11/09/2013,3,6
11/09/2013,4,50
11/09/2013,5,405
11/09/2013,6,1466
11/09/2013,7,2717
11/09/2013,8,1163
11/09/2013,9,434
11/09/2013,10,376
11/09/2013,11,483
11/09/2013,12,545
11/09/2013,13,451
11/09/2013,14,514
11/09/2013,15,857
11/09/2013,16,1955
11/09/2013,17,1169
11/09/2013,18,519
11/09/2013,19,245
11/09/2013,20,255
11/09/2013,21,182
11/09/2013,22,143
11/09/2013,23,65
12/09/2013,0,25
12/09/2013,1,10
12/09/2013,2,6
12/09/2013,3,11
12/09/2013,4,58
12/09/2013,5,370
12/09/2013,6,1031
12/09/2013,7,1827
12/09/2013,8,912
12/09/2013,9,377
12/09/2013,10,377
12/09/2013,11,523
12/09/2013,12,553
12/09/2013,13,439
12/09/2013,14,523
12/09/2013,15,856
12/09/2013,16,1784
12/09/2013,17,1753
12/09/2013,18,985
12/09/2013,19,514
12/09/2013,20,352
12/09/2013,21,315
12/09/2013,22,106
12/09/2013,23,70
13/09/2013,0,21
13/09/2013,1,18
13/09/2013,2,16
13/09/2013,3,13
13/09/2013,4,57
13/09/2013,5,354
13/09/2013,6,1116
13/09/2013,7,2070
13/09/2013,8,927
13/09/2013,9,319
13/09/2013,10,278
13/09/2013,11,263
13/09/2013,12,408
13/09/2013,13,370
13/09/2013,14,385
13/09/2013,15,575
13/09/2013,16,1206
13/09/2013,17,599
13/09/2013,18,198
13/09/2013,19,110
13/09/2013,20,49
13/09/2013,21,58
13/09/2013,22,28
13/09/2013,23,31
14/09/2013,0,1
14/09/2013,1,2
14/09/2013,5,1
14/09/2013,6,2
14/09/2013,7,3
14/09/2013,8,7
14/09/2013,9,5
14/09/2013,10,7
14/09/2013,11,13
14/09/2013,12,15
14/09/2013,13,12
14/09/2013,14,12
14/09/2013,15,20
14/09/2013,16,13
14/09/2013,17,22
14/09/2013,18,13
14/09/2013,19,7
14/09/2013,20,10
14/09/2013,21,7
14/09/2013,22,6
14/09/2013,23,3
15/09/2013,0,1
15/09/2013,1,1
15/09/2013,2,3
15/09/2013,6,2
15/09/2013,7,3
15/09/2013,8,2
15/09/2013,9,3
15/09/2013,10,8
15/09/2013,11,11
15/09/2013,12,15
15/09/2013,13,11
15/09/2013,14,6
15/09/2013,15,6
15/09/2013,16,10
15/09/2013,17,4
15/09/2013,18,6
15/09/2013,19,2
15/09/2013,20,1
15/09/2013,21,1
15/09/2013,22,1
16/09/2013,5,1
16/09/2013,6,10
16/09/2013,7,52
16/09/2013,8,92
16/09/2013,9,36
16/09/2013,10,10
16/09/2013,11,12
16/09/2013,12,23
16/09/2013,13,12
16/09/2013,14,12
16/09/2013,15,12
16/09/2013,16,32
16/09/2013,17,82
16/09/2013,18,71
16/09/2013,19,40
16/09/2013,20,20
16/09/2013,21,8
16/09/2013,22,9
16/09/2013,23,4
17/09/2013,0,1
17/09/2013,2,1
17/09/2013,5,1
17/09/2013,6,16
17/09/2013,7,86
17/09/2013,8,120
17/09/2013,9,48
17/09/2013,10,23
17/09/2013,11,15
17/09/2013,12,28
17/09/2013,13,7
17/09/2013,14,3
17/09/2013,15,16
17/09/2013,16,17
17/09/2013,17,41
17/09/2013,18,57
17/09/2013,19,33
17/09/2013,20,17
17/09/2013,21,12
17/09/2013,22,11
17/09/2013,23,7
18/09/2013,0,2
18/09/2013,5,2
18/09/2013,6,20
18/09/2013,7,76
18/09/2013,8,140
18/09/2013,9,53
18/09/2013,10,17
18/09/2013,11,20
18/09/2013,12,26
18/09/2013,13,40
18/09/2013,14,27
18/09/2013,15,33
18/09/2013,16,51
18/09/2013,17,115
18/09/2013,18,106
18/09/2013,19,46
18/09/2013,20,31
18/09/2013,21,18
18/09/2013,22,12
18/09/2013,23,11
19/09/2013,0,6
19/09/2013,1,3
19/09/2013,2,2
19/09/2013,3,1
19/09/2013,5,2
19/09/2013,6,20
19/09/2013,7,77
19/09/2013,8,119
19/09/2013,9,48
19/09/2013,10,26
19/09/2013,11,30
19/09/2013,12,32
19/09/2013,13,21
19/09/2013,14,11
19/09/2013,15,18
19/09/2013,16,22
19/09/2013,17,97
19/09/2013,18,105
19/09/2013,19,50
19/09/2013,20,25
19/09/2013,21,16
19/09/2013,22,11
19/09/2013,23,7
20/09/2013,0,6
20/09/2013,1,1
20/09/2013,2,2
20/09/2013,3,2
20/09/2013,5,2
20/09/2013,6,23
20/09/2013,7,90
20/09/2013,8,166
20/09/2013,9,70
20/09/2013,10,25
20/09/2013,11,33
20/09/2013,12,40
20/09/2013,13,38
20/09/2013,14,32
20/09/2013,15,43
20/09/2013,16,49
20/09/2013,17,130
20/09/2013,18,109
20/09/2013,19,38
20/09/2013,20,15
20/09/2013,21,7
20/09/2013,22,12
20/09/2013,23,9
21/09/2013,0,7
21/09/2013,1,10
21/09/2013,2,2
21/09/2013,5,1
21/09/2013,6,2
21/09/2013,7,3
21/09/2013,8,19
21/09/2013,9,32
21/09/2013,10,23
21/09/2013,11,44
21/09/2013,12,43
21/09/2013,13,39
21/09/2013,14,36
21/09/2013,15,47
21/09/2013,16,51
21/09/2013,17,29
21/09/2013,18,34
21/09/2013,19,28
21/09/2013,20,28
21/09/2013,21,12
21/09/2013,22,9
21/09/2013,23,12
22/09/2013,0,9
22/09/2013,1,12
22/09/2013,2,7
22/09/2013,3,9
22/09/2013,4,1
22/09/2013,6,1
22/09/2013,7,3
22/09/2013,8,14
22/09/2013,9,24
22/09/2013,10,17
22/09/2013,11,42
22/09/2013,12,43
22/09/2013,13,32
22/09/2013,14,45
22/09/2013,15,42
22/09/2013,16,47
22/09/2013,17,28
22/09/2013,18,34
22/09/2013,19,25
22/09/2013,20,17
22/09/2013,21,16
22/09/2013,22,9
22/09/2013,23,5
23/09/2013,1,5
23/09/2013,2,2
23/09/2013,5,2
23/09/2013,6,23
23/09/2013,7,122
23/09/2013,8,220
23/09/2013,9,92
23/09/2013,10,35
23/09/2013,11,23
23/09/2013,12,45
23/09/2013,13,44
23/09/2013,14,28
23/09/2013,15,43
23/09/2013,16,68
23/09/2013,17,184
23/09/2013,18,181
23/09/2013,19,83
23/09/2013,20,46
23/09/2013,21,24
23/09/2013,22,11
23/09/2013,23,7
24/09/2013,2,1
24/09/2013,4,1
24/09/2013,5,1
24/09/2013,6,23
24/09/2013,7,135
24/09/2013,8,238
24/09/2013,9,101
24/09/2013,10,52
24/09/2013,11,34
24/09/2013,12,46
24/09/2013,13,64
24/09/2013,14,45
24/09/2013,15,49
24/09/2013,16,68
24/09/2013,17,194
24/09/2013,18,215
24/09/2013,19,82
24/09/2013,20,38
24/09/2013,21,31
24/09/2013,22,23
24/09/2013,23,20
25/09/2013,0,3
25/09/2013,1,1
25/09/2013,2,1
25/09/2013,5,4
25/09/2013,6,35
25/09/2013,7,148
25/09/2013,8,275
25/09/2013,9,106
25/09/2013,10,56
25/09/2013,11,49
25/09/2013,12,59
25/09/2013,13,64
25/09/2013,14,32
25/09/2013,15,49
25/09/2013,16,78
25/09/2013,17,191
25/09/2013,18,232
25/09/2013,19,109
25/09/2013,20,51
25/09/2013,21,41
25/09/2013,22,22
25/09/2013,23,18
26/09/2013,0,8
26/09/2013,1,4
26/09/2013,5,3
26/09/2013,6,36
26/09/2013,7,158
26/09/2013,8,311
26/09/2013,9,122
26/09/2013,10,58
26/09/2013,11,55
26/09/2013,12,75
26/09/2013,13,72
26/09/2013,14,52
26/09/2013,15,63
26/09/2013,16,92
26/09/2013,17,226
26/09/2013,18,206
26/09/2013,19,95
26/09/2013,20,47
26/09/2013,21,43
26/09/2013,22,22
26/09/2013,23,21
27/09/2013,0,12
27/09/2013,1,4
27/09/2013,2,1
27/09/2013,3,3
27/09/2013,4,1
27/09/2013,5,3
27/09/2013,6,39
27/09/2013,7,142
27/09/2013,8,278
27/09/2013,9,128
27/09/2013,10,53
27/09/2013,11,50
27/09/2013,12,72
27/09/2013,13,77
27/09/2013,14,67
27/09/2013,15,59
27/09/2013,16,113
27/09/2013,17,211
27/09/2013,18,167
27/09/2013,19,55
27/09/2013,20,48
27/09/2013,21,34
27/09/2013,22,21
27/09/2013,23,15
28/09/2013,0,14
28/09/2013,1,9
28/09/2013,2,6
28/09/2013,3,5
28/09/2013,4,4
28/09/2013,5,3
28/09/2013,7,8
28/09/2013,8,26
28/09/2013,9,38
28/09/2013,10,57
28/09/2013,11,70
28/09/2013,12,75
28/09/2013,13,46
28/09/2013,14,68
28/09/2013,15,57
28/09/2013,16,50
28/09/2013,17,67
28/09/2013,18,58
28/09/2013,19,37
28/09/2013,20,24
28/09/2013,21,22
28/09/2013,22,22
28/09/2013,23,16
29/09/2013,0,13
29/09/2013,1,8
